rental	Album	InaGreendase
3.00 stars	Pawns - Eternal Return	3.50 stars
3.50 stars	Pissed Jeans - King of Jeans	3.50 stars
4.00 stars	Viet Cong - Viet Cong	3.50 stars
4.50 stars	Protomartyr - Under Color of Official Right	4.00 stars
4.00 stars	Protomartyr - The Agent Intellect	3.50 stars
4.00 stars	Protomartyr - Consolation E.P.	3.50 stars
3.50 stars	RA - Scandinavia	3.50 stars
3.00 stars	Rolling Blackouts C.F. - Hope Downs	3.50 stars
3.00 stars	The Spirit of the Beehive - Hypnic Jerks	3.50 stars
rental and InaGreendase disagree: (6)
rental	Album	InaGreendase
2.50 stars	Circle Takes the Square - As the Roots Undo	4.50 stars
2.50 stars	Foals - Total Life Forever	4.00 stars
4.50 stars	Milk Music - Mystic 100's	3.00 stars
3.00 stars	Sigur Rós - ( )	4.50 stars
2.00 stars	O'Brother - Garden Window	4.00 stars
5.00 stars	Institute - Catharsis	3.50 stars
