rental	Album	polograms
3.50 stars	Sun Araw - Ancient Romans	4.50 stars
3.50 stars	White Fence - Cyclops Reap	3.50 stars
rental and polograms disagree: (10)
rental	Album	polograms
3.00 stars	Amen Dunes - Love	5.00 stars
4.00 stars	John Maus - Addendum	2.50 stars
3.00 stars	Pale Cocoon - 繭 (Mayu)	4.50 stars
3.50 stars	Animal Collective - Sung Tongs	5.00 stars
3.50 stars	Panda Bear - Person Pitch	5.00 stars
3.00 stars	Kanye West - Yeezus	4.50 stars
5.00 stars	Brockhampton - Saturation II	3.00 stars
4.00 stars	Girlpool - What Chaos Is Imaginary	2.50 stars
3.00 stars	Omni - Multi-Task	5.00 stars
3.00 stars	TV on the Radio - Return to Cookie Mountain	4.50 stars
