rental	Album	antifriend
3.00 stars	Giles Corey - Giles Corey	2.50 stars
3.50 stars	James Ferraro - Far Side Virtual	2.50 stars
4.00 stars	Lil Ugly Mane - Mista Thug Isolation	3.00 stars
3.50 stars	Death Grips - The Money Store	3.50 stars
3.50 stars	James Ferraro - Live at Primavera Sound 2012	2.50 stars
3.50 stars	Tim Hecker & Daniel Lopatin - Instrumental Tourist	3.50 stars
3.00 stars	Fire! Orchestra - Exit!	2.50 stars
3.00 stars	Counter Intuits - Sheets of Hits	2.00 stars
4.00 stars	Huerco S. - Colonial Patterns	3.00 stars
3.50 stars	Oneohtrix Point Never - R Plus Seven	2.50 stars
3.50 stars	DJ Rashad - Double Cup	3.50 stars
3.50 stars	HTRK - Psychic 9-5 Club	2.50 stars
4.00 stars	Dean Blunt - Black Metal	3.00 stars
4.00 stars	Kendrick Lamar - To Pimp a Butterfly	3.00 stars
3.50 stars	Lil Ugly Mane - Third Side of Tape	3.00 stars
3.50 stars	Container - LP	3.00 stars
3.50 stars	Carly Rae Jepsen - E·MO·TION	2.50 stars
3.50 stars	Total Abuse - Excluded	2.50 stars
3.50 stars	Wacław Zimpel - Lines	2.50 stars
3.50 stars	Deakin - Sleep Cycle	3.00 stars
3.50 stars	Death Grips - Bottomless Pit	2.50 stars
4.00 stars	Jefre Cantu-Ledesma - In Summer	3.00 stars
3.00 stars	Blood Orange - Freetown Sound	2.50 stars
4.00 stars	Danny Brown - Atrocity Exhibition	3.50 stars
3.00 stars	Mount Eerie - A Crow Looked at Me	3.00 stars
3.50 stars	Milo - Who Told You to Think​?​?​!​!​?​!​?​!​?​!	2.50 stars
3.50 stars	METZ - Strange Peace	2.50 stars
3.50 stars	John Maus - Screen Memories	2.50 stars
3.00 stars	Shame - Songs of Praise	2.00 stars
3.00 stars	Pendant - Make Me Know You Sweet	3.00 stars
3.00 stars	Against All Logic - 2012 - 2017	2.50 stars
3.50 stars	Park Jiha - Communion	3.00 stars
3.50 stars	Kali Uchis - Isolation	2.50 stars
3.00 stars	Haru Nemuri - 春と修羅 (Haru to Shura)	3.00 stars
4.00 stars	Gee Tee - Gee Tee	3.00 stars
3.50 stars	Death Grips - Year of the Snitch	3.00 stars
4.00 stars	Cindy Lee - Model Express	3.00 stars
3.00 stars	George Clanton - Slide	3.00 stars
3.50 stars	Blood Orange - Negro Swan	2.50 stars
3.00 stars	Tim Hecker - Konoyo	3.00 stars
3.50 stars	Julia Holter - Aviary	3.00 stars
3.50 stars	Celer - Xièxie	3.00 stars
3.50 stars	Black to Comm - Seven Horses for Seven Kings	3.00 stars
3.50 stars	Xiu Xiu - Girl With Basket of Fruit	2.50 stars
3.50 stars	Tim Hecker - Anoyo	3.00 stars
3.00 stars	Carly Rae Jepsen - Dedicated	2.00 stars
3.50 stars	Injury Reserve - Injury Reserve	2.50 stars
3.00 stars	Shinichiro Yokota - I Know You Like It	2.50 stars
3.00 stars	LINGUA IGNOTA - Caligula	2.50 stars
3.00 stars	Murmuüre - Murmuüre	3.00 stars
4.00 stars	My Bloody Valentine - Loveless	4.00 stars
3.00 stars	No Age - Snares Like a Haircut	2.00 stars
3.50 stars	The Olivia Tremor Control - Music From the Unrealized Film Script, Dusk at Cubist Castle	2.50 stars
3.00 stars	Omni - Multi-Task	2.50 stars
4.00 stars	Pere Ubu - The Modern Dance	4.00 stars
3.50 stars	Linda Perhacs - Parallelograms	3.00 stars
4.00 stars	Ariel Pink - Pom Pom	3.00 stars
3.50 stars	Ariel Pink - Dedicated to Bobby Jameson	2.50 stars
2.00 stars	Pink Floyd - Wish You Were Here	2.50 stars
3.50 stars	Powerplant - People in the Sun	2.50 stars
4.00 stars	Viet Cong - Viet Cong	3.00 stars
