rental	Album	thehuntingparty
4.00 stars	Weezer - Pinkerton	2.00 stars
3.50 stars	Swans - Soundtracks for the Blind	2.00 stars
3.50 stars	Avey Tare and Panda Bear - Spirit They're Gone Spirit They've Vanished	2.00 stars
3.50 stars	Godspeed You Black Emperor! - Lift Yr. Skinny Fists Like Antennas to Heaven!	2.00 stars
3.50 stars	Jim O'Rourke - Insignificance	2.00 stars
3.50 stars	The Skaters - Dark Rye Bread	2.00 stars
3.50 stars	Charalambides - Joy Shapes	1.50 stars
4.00 stars	Sufjan Stevens - Illinois	2.00 stars
4.00 stars	Earth - Hex; or Printing in the Infernal Method	2.50 stars
3.50 stars	Lightning Bolt - Hypermagic Mountain	2.00 stars
4.00 stars	Julius Eastman - Unjust Malaise	2.00 stars
4.50 stars	Coil - The Ape of Naples	3.00 stars
3.50 stars	Sibylle Baier - Colour Green	2.00 stars
3.50 stars	Belong - October Language	2.00 stars
4.00 stars	The Twilight Sad - Fourteen Autumns & Fifteen Winters	2.00 stars
3.50 stars	The Angelic Process - Weighing Souls With Sand	2.00 stars
3.50 stars	Sightings - Through the Panama	2.00 stars
4.00 stars	Burial - Untrue	2.50 stars
3.50 stars	Kevin Drumm - Imperial Distortion	5.00 stars
4.50 stars	Fleet Foxes - Fleet Foxes	3.00 stars
4.50 stars	James Ferraro - Marble Surf	3.00 stars
4.50 stars	Deerhunter - Microcastle / Weird Era Continued	2.50 stars
4.50 stars	Beach House - Teen Dream	2.50 stars
4.50 stars	Deerhunter - Halcyon Digest	2.50 stars
3.50 stars	Borden, Ferraro, Godin, Halo & Lopatin - FRKWYS Vol. 7	2.00 stars
4.00 stars	Iceage - New Brigade	1.50 stars
3.50 stars	Keaton Henson - Dear	1.50 stars
3.50 stars	Car Seat Headrest - Twin Fantasy	2.00 stars
4.00 stars	Beach House - Bloom	2.00 stars
4.00 stars	Teen Suicide - I Will Be My Own Hell Because There Is a Devil Inside My Body	2.00 stars
4.00 stars	Death Grips - NO LOVE DEEP WEB	2.50 stars
3.50 stars	Deafheaven - Sunbather	2.00 stars
4.00 stars	Fuck Buttons - Slow Focus	2.50 stars
3.50 stars	Clarence Clarity - NO NOW	1.00 stars
4.50 stars	Beach House - Depression Cherry	1.50 stars
4.00 stars	TOPS - Sugar at the Gate	2.50 stars
4.00 stars	of Montreal - Hissing Fauna, Are You the Destroyer?	2.50 stars
4.00 stars	Oneohtrix Point Never - Replica	2.50 stars
4.00 stars	Pere Ubu - The Modern Dance	2.00 stars
3.50 stars	Protomartyr - Under Color of Official Right	2.00 stars
4.00 stars	Radiohead - OK Computer	2.00 stars
4.00 stars	Radiohead - Kid A	2.50 stars
4.00 stars	The Red Crayola with The Familiar Ugly - The Parable of Arable Land	2.50 stars
3.50 stars	Wolves in the Throne Room - Two Hunters	2.00 stars
