4.50 stars	Weed - Deserve	4.00 stars
4.50 stars	Women - Women	5.00 stars
4.50 stars	Zs - Arms	3.50 stars
rental and lawk_ disagree: (17)
rental	Album	lawk_
4.00 stars	The Velvet Underground - The Velvet Underground	2.50 stars
5.00 stars	Minutemen - Double Nickels on the Dime	3.50 stars
4.50 stars	Dinosaur - You're Living All Over Me	2.00 stars
5.00 stars	Pavement - Slanted and Enchanted	3.50 stars
3.50 stars	Built to Spill - Perfect From Now On	5.00 stars
4.00 stars	Modest Mouse - The Moon & Antarctica	2.50 stars
3.50 stars	...And You Will Know Us by the Trail of Dead - Source Tags & Codes	1.50 stars
3.00 stars	Vampire Weekend - Contra	1.50 stars
3.50 stars	Kanye West - My Beautiful Dark Twisted Fantasy	2.00 stars
3.50 stars	Yuck - Yuck	2.00 stars
3.50 stars	Telstar Drugs - Telstar Drugs	5.00 stars
4.00 stars	Kendrick Lamar - good kid, m.A.A.d city	2.50 stars
4.00 stars	Vampire Weekend - Modern Vampires of the City	2.50 stars
4.50 stars	Diät - Positive Energy	3.00 stars
4.00 stars	Dories - Outside Observer	2.00 stars
3.00 stars	Palm - Shadow Expert	4.50 stars
3.50 stars	This Heat - Health and Efficiency	5.00 stars
